User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount
1003892,Mariam,P00070042,F,26-35,31,1,Sindh,Southern,Freelancer,Clothing & Apparel,2,3560
1004249,Muneeb,P00006042,M,18-25,25,0,Azad Jammu & Kashmir,North-Eastern,Construction,Clothing & Apparel,1,3559
1003833,Taha,P00004742,F,26-35,35,0,Punjab,Eastern,Education,Clothing & Apparel,1,3559
1004171,Usman,P00093642,F,55+,73,0,Islamabad Capital Territory,Northern,Education,Clothing & Apparel,4,3558
1003360,Usman,P00121642,M,26-35,26,1,Khyber Pakhtunkhwa,North-Western,Retail,Clothing & Apparel,3,3557
1001884,Ali,P00207942,F,46-50,49,1,Azad Jammu & Kashmir,North-Eastern,Engineer,Clothing & Apparel,1,3557
1001203,Zainab,P00026642,M,26-35,26,1,Sindh,Southern,Education,Clothing & Apparel,4,3557
1003512,Fatima,P00091642,F,18-25,19,0,Sindh,Southern,Freelancer,Pet Care,1,3555
1005831,Noor,P00147942,F,26-35,33,1,Gilgit-Baltistan,Northern,IT,Pet Care,4,3554
1000515,Arham,P00059442,F,26-35,30,1,Balochistan,Western,Retail,Clothing & Apparel,1,3552
1004510,Mariam,P00236942,F,46-50,46,1,Balochistan,Western,Construction,Pet Care,3,3551
1006035,Mehwish,P00192542,M,26-35,35,1,Khyber Pakhtunkhwa,North-Western,Textile,Clothing & Apparel,2,3551
1000839,Hiba,P0096842,F,26-35,27,0,Balochistan,Western,Govt,Pet Care,3,3550
1005365,Noor,P00302742,F,18-25,25,1,Balochistan,Western,Retail,Clothing & Apparel,4,3550
1005661,Umar,P00120242,M,26-35,26,0,Khyber Pakhtunkhwa,North-Western,Healthcare,Clothing & Apparel,2,3548
1005364,Ayesha,P00303042,M,26-35,28,1,Punjab,Eastern,IT,Clothing & Apparel,1,3547
1002922,Zara,P00100842,F,26-35,29,1,Gilgit-Baltistan,Northern,Engineer,Clothing & Apparel,3,3545
1001983,Arham,P00213942,F,26-35,29,1,Sindh,Southern,Freelancer,Pet Care,4,3544
1001925,Muneeb,P00250642,F,51-55,53,0,Azad Jammu & Kashmir,North-Eastern,Agriculture,Pet Care,3,3538
1002164,Fatima,P00179442,F,36-45,38,0,Balochistan,Western,IT,Clothing & Apparel,1,3536
1001710,Hamza,P00242342,F,18-25,19,1,Punjab,Eastern,Textile,Clothing & Apparel,4,3534
1002205,Fatima,P00204842,M,26-35,32,1,Punjab,Eastern,Education,Clothing & Apparel,2,3533
1004001,Fatima,P00009242,M,26-35,29,0,Sindh,Southern,Freelancer,Pet Care,3,3530
1004915,Mehwish,P00270942,F,26-35,28,0,Punjab,Eastern,Media,Clothing & Apparel,4,3527
1005627,Iqra,P00217142,F,26-35,34,0,Balochistan,Western,Govt,Clothing & Apparel,2,3525
1003465,Raza,P0095842,F,26-35,33,0,Punjab,Eastern,Construction,Clothing & Apparel,2,3525
1005468,Taha,P00028842,F,26-35,27,0,Punjab,Eastern,Freelancer,Clothing & Apparel,1,3524
1004460,Laiba,P00000642,F,26-35,29,0,Khyber Pakhtunkhwa,North-Western,Business,Pet Care,4,3523
1002251,Hania,P00252242,F,36-45,45,1,Azad Jammu & Kashmir,North-Eastern,Agriculture,Clothing & Apparel,1,3522
1002446,Ahmed,P00201442,F,18-25,21,0,Azad Jammu & Kashmir,North-Eastern,Textile,Clothing & Apparel,3,3521
1002756,Umar,P00118142,F,18-25,24,1,Azad Jammu & Kashmir,North-Eastern,Agriculture,Clothing & Apparel,4,3520
1002874,Hamza,P00087342,M,36-45,41,0,Punjab,Eastern,Govt,Clothing & Apparel,1,3519
1005005,Daniyal,P00326242,F,46-50,47,0,Sindh,Southern,Retail,Pet Care,1,3519
1001434,Raza,P00035842,M,0-17,14,0,Balochistan,Western,Freelancer,Clothing & Apparel,1,3519
1001249,Raza,P00245942,F,36-45,36,1,Sindh,Southern,Retail,Clothing & Apparel,2,3518
1005576,Hassan,P00101042,F,26-35,34,0,Sindh,Southern,Engineer,Clothing & Apparel,4,3516
1005788,Zainab,P00218842,F,26-35,26,1,Islamabad Capital Territory,Northern,Construction,Pet Care,1,3516
1003469,Laiba,P00189842,F,46-50,49,0,Sindh,Southern,Retail,Pet Care,3,3515
1004302,Zainab,P00204742,F,51-55,52,1,Sindh,Southern,Media,Clothing & Apparel,3,3513
1004490,Ayesha,P00066242,F,36-45,42,1,Khyber Pakhtunkhwa,North-Western,IT,Clothing & Apparel,3,3511
1002051,Taha,P00081742,F,36-45,45,1,Balochistan,Western,Business,Pet Care,1,3511
1005812,Ali,P00289342,M,26-35,29,0,Khyber Pakhtunkhwa,North-Western,Textile,Clothing & Apparel,1,3511
1005645,Hania,P00114142,F,26-35,30,0,Gilgit-Baltistan,Northern,Education,Clothing & Apparel,3,3511
1004602,Usman,P00034842,F,36-45,44,1,Gilgit-Baltistan,Northern,Engineer,Clothing & Apparel,1,3511
1002793,Hassan,P00198842,F,36-45,38,1,Balochistan,Western,Media,Clothing & Apparel,2,3509
1000419,Usman,P00086342,F,18-25,24,0,Azad Jammu & Kashmir,North-Eastern,Textile,Games & Toys,4,3509
1005443,Sara,P00042342,F,26-35,27,1,Balochistan,Western,Engineer,Clothing & Apparel,3,3509
1003328,Zara,P00022442,F,55+,66,1,Gilgit-Baltistan,Northern,IT,Clothing & Apparel,1,3507
1001587,Hassan,P00174442,M,26-35,26,1,Azad Jammu & Kashmir,North-Eastern,IT,Clothing & Apparel,2,3507
1003203,Taha,P00224742,F,36-45,43,0,Gilgit-Baltistan,Northern,Education,Pet Care,1,3506
1004277,Mariam,P00038342,F,36-45,41,1,Sindh,Southern,IT,Clothing & Apparel,3,3506
1004150,Ayesha,P00190242,F,26-35,35,0,Punjab,Eastern,Govt,Clothing & Apparel,2,3505
1002840,Hania,P00195342,F,26-35,31,0,Khyber Pakhtunkhwa,North-Western,Education,Pet Care,3,3505
1001177,Saad,P00293242,M,26-35,30,0,Gilgit-Baltistan,Northern,Education,Clothing & Apparel,2,3503
1004344,Mariam,P00009042,F,26-35,28,1,Khyber Pakhtunkhwa,North-Western,Construction,Clothing & Apparel,1,3501
1003838,Umar,P00268342,M,26-35,28,1,Balochistan,Western,Engineer,Clothing & Apparel,3,3501
1002344,Bilal,P00321742,F,26-35,28,1,Islamabad Capital Territory,Northern,Govt,Clothing & Apparel,1,3500
1005135,Hiba,P00182442,F,36-45,45,1,Gilgit-Baltistan,Northern,Construction,Clothing & Apparel,4,3499
1003320,Noor,P00062842,F,26-35,26,0,Punjab,Eastern,Textile,Clothing & Apparel,2,3496
1003612,Bilal,P00101842,F,26-35,28,0,Islamabad Capital Territory,Northern,Healthcare,Pet Care,4,3496
1003096,Ahmed,P00368042,M,46-50,50,1,Azad Jammu & Kashmir,North-Eastern,Healthcare,Pet Care,1,3495
1003253,Sana,P00319342,M,36-45,43,1,Khyber Pakhtunkhwa,North-Western,Agriculture,Clothing & Apparel,3,3495
1004242,Noor,P00136742,F,51-55,52,0,Azad Jammu & Kashmir,North-Eastern,Construction,Clothing & Apparel,4,3495
1003711,Bilal,P00293242,F,36-45,44,1,Sindh,Southern,Media,Clothing & Apparel,1,3491
1000752,Raza,P00141542,M,26-35,33,1,Azad Jammu & Kashmir,North-Eastern,Business,Clothing & Apparel,1,3488
1003679,Mehwish,P00289942,F,26-35,29,0,Balochistan,Western,Education,Clothing & Apparel,2,3488
1001880,Zainab,P00265242,F,36-45,38,1,Azad Jammu & Kashmir,North-Eastern,Media,Clothing & Apparel,1,3487
1003053,Zara,P00158642,M,26-35,27,0,Sindh,Southern,Freelancer,Clothing & Apparel,3,3487
1002010,Noor,P00194342,F,18-25,22,0,Punjab,Eastern,IT,Clothing & Apparel,3,3486
1001120,Ayesha,P00350942,F,18-25,20,0,Khyber Pakhtunkhwa,North-Western,Agriculture,Clothing & Apparel,4,3485
1001737,Mariam,P00045342,F,36-45,36,1,Balochistan,Western,Engineer,Pet Care,4,3485
1003386,Ayesha,P00249142,F,18-25,23,0,Gilgit-Baltistan,Northern,Govt,Clothing & Apparel,1,3482
1002581,Sana,P00302942,F,26-35,29,1,Gilgit-Baltistan,Northern,Engineer,Pet Care,1,3480
1000922,Ahmed,P00153742,F,55+,83,0,Azad Jammu & Kashmir,North-Eastern,Agriculture,Clothing & Apparel,4,3480
1004258,Sana,P00337942,F,26-35,31,1,Balochistan,Western,Education,Clothing & Apparel,2,3478
1002015,Zainab,P00260542,F,18-25,19,0,Khyber Pakhtunkhwa,North-Western,Engineer,Pet Care,1,3478
1002901,Taha,P00112342,F,26-35,35,1,Sindh,Southern,Healthcare,Clothing & Apparel,3,3478
1003518,Sara,P00304142,M,18-25,24,0,Balochistan,Western,Education,Clothing & Apparel,4,3477
1002585,Iqra,P00110742,F,46-50,50,0,Azad Jammu & Kashmir,North-Eastern,Agriculture,Clothing & Apparel,1,3477
1003729,Iqra,P00136542,F,18-25,23,0,Azad Jammu & Kashmir,North-Eastern,IT,Clothing & Apparel,4,3472
1002824,Usman,P00242742,F,18-25,25,1,Khyber Pakhtunkhwa,North-Western,Engineer,Clothing & Apparel,3,3472
1004013,Umar,P00265242,F,26-35,30,0,Gilgit-Baltistan,Northern,Engineer,Clothing & Apparel,3,3471
1006000,Mehwish,P00232642,M,46-50,48,0,Azad Jammu & Kashmir,North-Eastern,Agriculture,Clothing & Apparel,1,3471
1001239,Mehwish,P00129842,M,26-35,30,0,Balochistan,Western,Freelancer,Games & Toys,2,3468
1002162,Ahmed,P00119142,M,0-17,15,0,Islamabad Capital Territory,Northern,IT,Clothing & Apparel,1,3467
1004049,Iqra,P00145042,F,46-50,47,0,Balochistan,Western,Retail,Clothing & Apparel,4,3465
1001552,Hassan,P00190842,F,46-50,46,0,Sindh,Southern,IT,Clothing & Apparel,2,3464
1005014,Mehwish,P00117942,F,46-50,48,0,Punjab,Eastern,Agriculture,Clothing & Apparel,3,3462
1000319,Hania,P00298142,M,51-55,52,1,Sindh,Southern,Media,Clothing & Apparel,2,3462
1004055,Iqra,P00153742,F,51-55,52,0,Gilgit-Baltistan,Northern,Construction,Clothing & Apparel,3,3462
1001912,Hiba,P00180542,F,26-35,27,1,Sindh,Southern,Construction,Clothing & Apparel,1,3461
1002272,Sara,P00153842,F,26-35,33,0,Sindh,Southern,Healthcare,Clothing & Apparel,3,3459
1003075,Usman,P00200642,M,26-35,30,0,Khyber Pakhtunkhwa,North-Western,Govt,Pet Care,3,3459
1000760,Sara,P00068442,F,55+,76,0,Sindh,Southern,Freelancer,Pet Care,4,3455
1003425,Hassan,P00146442,F,18-25,23,0,Azad Jammu & Kashmir,North-Eastern,Healthcare,Pet Care,2,3451
1001980,Noor,P00185142,F,36-45,39,1,Sindh,Southern,Engineer,Clothing & Apparel,2,3450
1003320,Usman,P00199442,F,26-35,33,0,Balochistan,Western,Freelancer,Clothing & Apparel,4,3448
1001496,Noor,P00194142,F,26-35,28,0,Punjab,Eastern,Retail,Pet Care,2,3448
1005734,Noor,P00273542,M,26-35,32,0,Khyber Pakhtunkhwa,North-Western,IT,Clothing & Apparel,4,3447
1002438,Saad,P00216042,F,36-45,36,1,Gilgit-Baltistan,Northern,Media,Clothing & Apparel,1,3447
1005636,Hania,P00270842,F,26-35,27,0,Khyber Pakhtunkhwa,North-Western,IT,Pet Care,4,3446
1005222,Hassan,P00127742,F,26-35,33,1,Sindh,Southern,Textile,Clothing & Apparel,4,3445
1001120,Raza,P00088342,F,18-25,25,0,Sindh,Southern,Freelancer,Clothing & Apparel,1,3445
1005888,Ali,P00035942,F,26-35,29,0,Punjab,Eastern,Agriculture,Clothing & Apparel,4,3445
1002393,Ali,P00255742,F,55+,71,1,Punjab,Eastern,Govt,Clothing & Apparel,2,3444
1002537,Saad,P00080042,F,36-45,40,1,Azad Jammu & Kashmir,North-Eastern,Education,Clothing & Apparel,2,3441
1005511,Ali,P00120342,F,46-50,47,0,Sindh,Southern,Media,Clothing & Apparel,2,3439
1001274,Mariam,P00115342,F,46-50,48,1,Sindh,Southern,Business,Clothing & Apparel,1,3439
1002457,Sara,P00026142,F,26-35,32,1,Punjab,Eastern,Govt,Clothing & Apparel,4,3439
1004607,Mariam,P00110042,F,26-35,26,0,Azad Jammu & Kashmir,North-Eastern,Education,Games & Toys,4,3439
1003075,Mehwish,P00010842,M,26-35,26,0,Sindh,Southern,Media,Clothing & Apparel,4,3439
1006000,Fatima,P00249042,F,46-50,48,0,Islamabad Capital Territory,Northern,Freelancer,Clothing & Apparel,2,3439
1001912,Mariam,P00314242,M,26-35,30,0,Sindh,Southern,Govt,Pet Care,1,3436
1004312,Noor,P00138842,F,26-35,30,1,Khyber Pakhtunkhwa,North-Western,Business,Clothing & Apparel,3,3435
1003540,Ayesha,P00337842,F,18-25,19,0,Islamabad Capital Territory,Northern,Business,Clothing & Apparel,2,3434
1005157,Iqra,P00265242,F,36-45,41,1,Azad Jammu & Kashmir,North-Eastern,Textile,Clothing & Apparel,2,3434
1003841,Fatima,P00000642,F,46-50,47,0,Sindh,Southern,Construction,Clothing & Apparel,4,3433
1002223,Noor,P0097842,F,26-35,26,0,Balochistan,Western,IT,Clothing & Apparel,4,3432
1001141,Muneeb,P00058142,M,26-35,33,1,Sindh,Southern,Engineer,Pet Care,1,3432
1003391,Hamza,P00016042,F,18-25,21,1,Khyber Pakhtunkhwa,North-Western,Govt,Clothing & Apparel,3,3431
1005795,Arham,P00110742,F,26-35,27,0,Gilgit-Baltistan,Northern,Construction,Clothing & Apparel,2,3431
1004655,Zara,P00103042,M,26-35,28,1,Punjab,Eastern,Textile,Pet Care,4,3430
1005317,Ayesha,P0096442,M,26-35,32,1,Gilgit-Baltistan,Northern,Govt,Clothing & Apparel,1,3429
1003600,Laiba,P00156242,F,36-45,39,0,Khyber Pakhtunkhwa,North-Western,Freelancer,Clothing & Apparel,1,3429
1004207,Zara,P00272142,F,36-45,44,0,Khyber Pakhtunkhwa,North-Western,Education,Clothing & Apparel,1,3428
1001585,Noor,P00031042,F,55+,78,1,Gilgit-Baltistan,Northern,Business,Clothing & Apparel,1,3427
1005333,Hiba,P00249742,M,26-35,30,0,Balochistan,Western,Education,Clothing & Apparel,1,3426
1002605,Usman,P00028042,F,36-45,41,0,Islamabad Capital Territory,Northern,Construction,Clothing & Apparel,4,3426
1003572,Usman,P00230642,F,36-45,41,0,Balochistan,Western,Healthcare,Games & Toys,3,3425
1003916,Taha,P00251242,F,26-35,29,1,Sindh,Southern,Retail,Pet Care,4,3423
1003529,Hiba,P00114942,M,46-50,47,0,Balochistan,Western,Business,Pet Care,3,3423
1000435,Ayesha,P00045342,F,26-35,33,0,Islamabad Capital Territory,Northern,IT,Games & Toys,2,3420
1000531,Sara,P00051142,M,18-25,21,1,Punjab,Eastern,Agriculture,Games & Toys,4,3358
1000591,Taha,P00357042,F,26-35,33,0,Islamabad Capital Territory,Northern,Business,Games & Toys,3,3354
1004303,Fatima,P00109742,F,26-35,29,1,Khyber Pakhtunkhwa,North-Western,Media,Games & Toys,1,3303
1003842,Sara,P00285842,M,36-45,43,0,Sindh,Southern,Textile,Games & Toys,3,3271
1003823,Hassan,P00112842,F,55+,61,0,Gilgit-Baltistan,Northern,Business,Games & Toys,3,3266
1000048,Hania,P00003242,F,26-35,28,1,Gilgit-Baltistan,Northern,Textile,Beauty,4,3235
1005470,Mariam,P00315042,F,55+,66,0,Sindh,Southern,Healthcare,Beauty,3,3234
1001273,Hania,P00103242,F,36-45,44,0,Punjab,Eastern,Construction,Beauty,2,3229
1001113,Sara,P00118342,F,18-25,22,0,Sindh,Southern,Construction,Games & Toys,3,3228
1005576,Noor,P00233542,F,26-35,30,1,Islamabad Capital Territory,Northern,Business,Games & Toys,4,3228
1005548,Taha,P00324942,M,18-25,19,1,Azad Jammu & Kashmir,North-Eastern,Agriculture,Beauty,4,3207
1004879,Umar,P00252442,F,26-35,30,1,Sindh,Southern,Freelancer,Beauty,1,3205
1001195,Ahmed,P00317842,F,0-17,17,1,Khyber Pakhtunkhwa,North-Western,IT,Beauty,4,3201
1003792,Sana,P00129842,F,26-35,31,1,Sindh,Southern,Freelancer,Beauty,3,3200
1001377,Arham,P00318742,F,36-45,40,0,Punjab,Eastern,Govt,Games & Toys,4,3199
1005214,Mariam,P00339042,M,36-45,44,0,Gilgit-Baltistan,Northern,Education,Beauty,3,3197
1004117,Hiba,P00139942,F,18-25,18,0,Balochistan,Western,Freelancer,Beauty,2,3194
1004411,Ali,P00017542,F,18-25,23,0,Khyber Pakhtunkhwa,North-Western,Education,Beauty,1,3189
1000336,Umar,P00052842,F,18-25,19,0,Khyber Pakhtunkhwa,North-Western,Govt,Beauty,1,3189
1005299,Daniyal,P00120742,F,26-35,27,1,Punjab,Eastern,Healthcare,Beauty,2,3185
1003934,Ayesha,P00351242,F,26-35,30,0,Islamabad Capital Territory,Northern,Education,Beauty,3,3185
1005806,Raza,P00189542,M,51-55,54,1,Khyber Pakhtunkhwa,North-Western,Freelancer,Beauty,3,3180
1001671,Noor,P00087142,F,36-45,45,1,Khyber Pakhtunkhwa,North-Western,Business,Beauty,3,3178
1002106,Zara,P00023342,M,18-25,24,1,Sindh,Southern,Engineer,Beauty,3,3171
1005282,Ali,P00174442,M,18-25,21,0,Gilgit-Baltistan,Northern,Education,Beauty,1,3162
1004454,Iqra,P00274542,F,26-35,30,0,Islamabad Capital Territory,Northern,Healthcare,Beauty,2,3160
1003878,Bilal,P00252542,F,36-45,39,0,Balochistan,Western,Media,Beauty,2,3157
1002854,Mehwish,P00223442,M,18-25,18,1,Punjab,Eastern,Govt,Beauty,3,3157
1003118,Zara,P00200142,F,26-35,35,0,Islamabad Capital Territory,Northern,Freelancer,Beauty,3,3155
1004890,Hamza,P00299142,M,26-35,31,0,Islamabad Capital Territory,Northern,Textile,Household items,3,3150
1005561,Arham,P00033442,M,26-35,30,0,Balochistan,Western,Retail,Household items,4,3150
1003529,Usman,P00251342,M,46-50,49,1,Balochistan,Western,Education,Household items,1,3150
1003808,Ayesha,P00045842,F,26-35,29,0,Balochistan,Western,Agriculture,Beauty,2,3149
1003407,Umar,P00326042,M,46-50,49,0,Balochistan,Western,Agriculture,Beauty,2,3148
1000877,Muneeb,P00303942,M,26-35,26,0,Khyber Pakhtunkhwa,North-Western,Retail,Household items,2,3148
1001831,Arham,P00028842,F,18-25,22,1,Sindh,Southern,Retail,Household items,4,3147
1000195,Laiba,P00071442,F,26-35,30,1,Sindh,Southern,Textile,Sports Products,1,3146
1002793,Arham,P00027542,M,36-45,45,1,Azad Jammu & Kashmir,North-Eastern,Freelancer,Household items,2,3146
1002967,Saad,P00073642,F,26-35,26,0,Islamabad Capital Territory,Northern,Textile,Household items,3,3144
1006036,Zara,P00255342,M,26-35,32,0,Balochistan,Western,Freelancer,Beauty,4,3144
1004682,Mehwish,P00270542,F,26-35,29,0,Balochistan,Western,Education,Household items,2,3144
1002376,Hamza,P00181542,F,26-35,34,1,Khyber Pakhtunkhwa,North-Western,Healthcare,Beauty,4,3143
1004429,Taha,P00111942,F,26-35,33,0,Islamabad Capital Territory,Northern,Engineer,Household items,3,3143
1001211,Mehwish,P00113642,F,18-25,19,1,Balochistan,Western,Construction,Beauty,4,3142
1001377,Umar,P00254842,F,36-45,40,1,Punjab,Eastern,Business,Household items,4,3141
1004231,Sara,P00051142,M,51-55,54,0,Khyber Pakhtunkhwa,North-Western,Govt,Sports Products,4,3139
1003976,Daniyal,P00150142,M,26-35,33,1,Sindh,Southern,Engineer,Beauty,2,3138
1001425,Mehwish,P00295742,F,0-17,15,0,Azad Jammu & Kashmir,North-Eastern,Business,Household items,4,3137
1004408,Usman,P0096942,M,46-50,47,0,Islamabad Capital Territory,Northern,Healthcare,Household items,2,3136
1002073,Hamza,P00058342,M,18-25,18,0,Islamabad Capital Territory,Northern,Govt,Household items,3,3135
1005282,Noor,P00188042,M,18-25,24,1,Sindh,Southern,Textile,Household items,2,3134
1001796,Zainab,P00115142,F,51-55,52,0,Gilgit-Baltistan,Northern,Textile,Beauty,4,3134
1005282,Zainab,P00188042,M,18-25,24,1,Khyber Pakhtunkhwa,North-Western,Healthcare,Household items,2,3134
1004323,Daniyal,P00190742,F,18-25,22,1,Khyber Pakhtunkhwa,North-Western,Media,Household items,3,3134
1001413,Ahmed,P00347942,F,18-25,18,1,Balochistan,Western,Business,Household items,2,3133
1005838,Ali,P00265542,M,46-50,48,1,Islamabad Capital Territory,Northern,IT,Household items,1,3133
1003967,Sara,P00150342,M,18-25,22,1,Islamabad Capital Territory,Northern,Construction,Household items,2,3132
1005947,Noor,P00154042,M,46-50,50,0,Balochistan,Western,Govt,Household items,1,3131
1005197,Hassan,P00331942,M,55+,61,0,Gilgit-Baltistan,Northern,Business,Household items,2,3130
1001638,Sara,P00365242,M,18-25,24,0,Balochistan,Western,Retail,Beauty,2,3129
1002535,Raza,P00247042,M,55+,71,1,Punjab,Eastern,Engineer,Household items,3,3129
1001124,Iqra,P00281942,F,26-35,27,0,Gilgit-Baltistan,Northern,IT,Household items,4,3128
1000061,Raza,P00337842,F,26-35,28,1,Azad Jammu & Kashmir,North-Eastern,Agriculture,Household items,3,3128
1005636,Noor,P00111542,F,26-35,33,1,Khyber Pakhtunkhwa,North-Western,Retail,Household items,3,3128
1000712,Usman,P00064042,F,26-35,29,1,Punjab,Eastern,Agriculture,Household items,3,3128
1000009,Mariam,P00307642,F,26-35,31,1,Punjab,Eastern,Retail,Household items,3,3127
1003501,Umar,P00101842,M,36-45,40,0,Khyber Pakhtunkhwa,North-Western,IT,Household items,4,3127
1001894,Raza,P00273642,M,36-45,45,1,Islamabad Capital Territory,Northern,Business,Household items,2,3127
1002414,Muneeb,P00204742,F,26-35,29,0,Balochistan,Western,Retail,Beauty,1,3127
1000607,Hassan,P00184942,F,26-35,26,1,Balochistan,Western,Healthcare,Household items,2,3126
1003780,Iqra,P00102342,M,0-17,17,0,Sindh,Southern,Construction,Household items,3,3126
1003894,Saad,P00115542,F,36-45,38,0,Balochistan,Western,Construction,Beauty,4,3126
1004286,Muneeb,P00353142,F,36-45,43,1,Punjab,Eastern,Construction,Beauty,1,3125
1005501,Zainab,P00237142,F,26-35,31,0,Azad Jammu & Kashmir,North-Eastern,Govt,Household items,3,3125
1005140,Usman,P00313142,F,26-35,32,0,Punjab,Eastern,Textile,Household items,2,3124
1002777,Muneeb,P00206342,F,18-25,24,1,Sindh,Southern,Construction,Beauty,1,3124
1003808,Daniyal,P00168442,F,26-35,34,0,Gilgit-Baltistan,Northern,Media,Household items,3,3124
1005650,Daniyal,P00064042,M,36-45,43,1,Punjab,Eastern,Retail,Household items,4,3123
1001201,Hamza,P00251542,F,18-25,23,1,Gilgit-Baltistan,Northern,Education,Household items,2,3121
1005241,Mariam,P00003442,M,26-35,26,1,Khyber Pakhtunkhwa,North-Western,Media,Household items,4,3121
1002807,Umar,P00084542,M,36-45,38,0,Punjab,Eastern,IT,Household items,3,3121
1005964,Hania,P00316742,F,18-25,19,0,Azad Jammu & Kashmir,North-Eastern,Media,Sports Products,4,3121
1000281,Hiba,P00085242,M,36-45,36,1,Sindh,Southern,Textile,Household items,2,3121
1001211,Mehwish,P00064242,F,18-25,25,0,Islamabad Capital Territory,Northern,Agriculture,Household items,4,3120
1004508,Fatima,P00302542,F,26-35,28,0,Punjab,Eastern,Business,Household items,1,3120
1002401,Raza,P00118842,F,26-35,33,1,Balochistan,Western,Business,Household items,1,3120
1001509,Mariam,P00324942,F,0-17,16,0,Punjab,Eastern,Business,Household items,1,3119
1004085,Iqra,P00222042,M,26-35,33,1,Sindh,Southern,Agriculture,Household items,2,3119
1002752,Zara,P00211142,F,26-35,35,0,Punjab,Eastern,Freelancer,Household items,3,3119
1002033,Ali,P00310142,M,46-50,48,1,Punjab,Eastern,Textile,Beauty,3,3119
1002205,Bilal,P00303042,M,26-35,30,0,Khyber Pakhtunkhwa,North-Western,Healthcare,Household items,3,3118
1003474,Hamza,P00086042,M,36-45,43,0,Islamabad Capital Territory,Northern,Govt,Household items,2,3118
1000669,Hania,P00000642,F,26-35,32,1,Punjab,Eastern,Media,Household items,4,3117
1002928,Sara,P00058242,F,26-35,33,0,Khyber Pakhtunkhwa,North-Western,Media,Household items,4,3116
1001177,Hania,P00034842,M,26-35,34,1,Punjab,Eastern,Engineer,Household items,2,3116
1001669,Zainab,P00234742,M,26-35,29,1,Punjab,Eastern,Govt,Household items,2,3115
1002873,Iqra,P00266942,M,18-25,24,1,Balochistan,Western,Media,Household items,2,3115
1003425,Hiba,P00199442,F,18-25,18,0,Sindh,Southern,Freelancer,Household items,2,3115
1000655,Iqra,P00045642,M,26-35,27,1,Azad Jammu & Kashmir,North-Eastern,Retail,Household items,4,3114
1005507,Hania,P00250342,F,46-50,47,0,Gilgit-Baltistan,Northern,Textile,Beauty,1,3114
1004672,Bilal,P00220442,M,55+,69,0,Balochistan,Western,Business,Beauty,3,3114
1003503,Ahmed,P00158542,F,18-25,23,0,Islamabad Capital Territory,Northern,Freelancer,Household items,2,3112
1001942,Noor,P00035742,F,36-45,38,1,Punjab,Eastern,Media,Sports Products,2,3111
1004140,Hassan,P00289442,M,26-35,33,1,Sindh,Southern,Retail,Household items,3,3110
1003532,Sana,P00207942,M,36-45,38,1,Balochistan,Western,Govt,Household items,4,3110
1004062,Usman,P00031042,F,26-35,26,1,Punjab,Eastern,Agriculture,Household items,4,3110
1003808,Mariam,P00213542,F,26-35,32,0,Azad Jammu & Kashmir,North-Eastern,Construction,Household items,3,3109
1001422,Arham,P00092442,M,36-45,45,0,Sindh,Southern,Construction,Household items,3,3109
1002497,Raza,P00331542,M,51-55,52,1,Balochistan,Western,Govt,Household items,2,3109
1002192,Noor,P00318742,M,26-35,35,0,Sindh,Southern,Engineer,Household items,2,3108
1002288,Zainab,P00357042,F,0-17,16,1,Sindh,Southern,Business,Household items,1,3108
1005136,Hiba,P00000742,F,26-35,29,0,Gilgit-Baltistan,Northern,Construction,Household items,3,3107
1001494,Sana,P00030942,F,26-35,33,1,Azad Jammu & Kashmir,North-Eastern,Engineer,Household items,4,3107
1001837,Ayesha,P00254442,F,26-35,35,1,Islamabad Capital Territory,Northern,Retail,Household items,3,3106
1002798,Ali,P00304442,F,36-45,41,1,Khyber Pakhtunkhwa,North-Western,Textile,Beauty,4,3104
1003083,Mariam,P0095742,M,51-55,52,0,Islamabad Capital Territory,Northern,Agriculture,Household items,4,3104
1003285,Sana,P00010242,F,26-35,32,0,Khyber Pakhtunkhwa,North-Western,IT,Household items,1,3103
1005208,Daniyal,P00274942,M,26-35,35,1,Islamabad Capital Territory,Northern,Agriculture,Household items,2,3103
1003807,Hiba,P00091342,M,36-45,36,0,Islamabad Capital Territory,Northern,Education,Household items,2,3102
1001946,Ayesha,P00158242,F,26-35,34,0,Islamabad Capital Territory,Northern,Education,Household items,4,3102
1000999,Hiba,P00129042,F,26-35,33,0,Azad Jammu & Kashmir,North-Eastern,Healthcare,Household items,3,3101
1000919,Noor,P00295942,M,36-45,36,0,Islamabad Capital Territory,Northern,Construction,Household items,4,3100
1001124,Zainab,P00197042,F,26-35,33,0,Khyber Pakhtunkhwa,North-Western,Media,Household items,4,3100
1005861,Laiba,P00100642,M,51-55,53,0,Khyber Pakhtunkhwa,North-Western,Engineer,Household items,4,3098
1001369,Fatima,P00305042,F,26-35,31,0,Sindh,Southern,Business,Household items,1,3098
1004728,Ahmed,P00048742,F,26-35,28,1,Islamabad Capital Territory,Northern,Healthcare,Household items,3,3097
1004849,Hania,P00252942,M,18-25,23,0,Azad Jammu & Kashmir,North-Eastern,Agriculture,Household items,1,3095
1000377,Umar,P00087042,F,26-35,28,1,Islamabad Capital Territory,Northern,Agriculture,Household items,3,3095
